Timestamp,X Accel,Y Accel,Z Accel
02:37.4,0.50999999,-0.109999999,-10.35999966
02:37.7,-0.610000014,-0.850000024,-9.859999657
02:38.1,0.49000001,-0.610000014,-10.86999989
02:38.4,0.360000014,-0.889999986,-11.23999977
02:38.7,0.239999995,-0.209999993,-10.22999954
02:39.0,0.360000014,-0.100000001,-10.40999985
02:39.3,-0.150000006,-0.99000001,-11.39000034
02:39.6,-0.25999999,-1.610000014,-11.22000027
02:39.9,0.610000014,-0.400000006,-11.27000046
02:40.2,0.100000001,-0.409999996,-10.38000011
02:40.6,0.109999999,-0.939999998,-11.31999969
02:40.9,-0.930000007,-0.360000014,-10.13000011
02:41.2,0.569999993,-0.479999989,-10.52999973
02:41.5,0.059999999,-1.289999962,-11.81999969
02:41.8,0.349999994,-1.279999971,-11.03999996
02:42.1,-0.140000001,-0.5,-11.31999969
02:42.5,0.409999996,-1.080000043,-11.44999981
02:42.8,0,-0.879999995,-10.56000042
02:43.1,-0.01,-1.370000005,-10.72000027
02:43.4,0.289999992,-0.569999993,-10.56000042
02:43.7,0.109999999,-0.829999983,-11.48999977
02:44.0,-0.180000007,-0.280000001,-11.97000027
02:44.3,-0.159999996,-0.589999974,-10.43999958
02:44.7,0.419999987,-0.159999996,-11.38000011
02:45.0,0.129999995,-0.75,-11.26000023
02:45.3,0.029999999,-1.029999971,-11.72000027
02:45.6,-0.310000002,-1.049999952,-11.60000038
02:45.9,0.059999999,-0.159999996,-11.90999985
02:46.2,-0.140000001,-1.100000024,-10.57999992
02:46.5,-0.01,-0.970000029,-11.69999981
02:46.8,0.300000012,-0.790000021,-11.10999966
02:47.2,-0.230000004,-1.159999967,-10.96000004
02:47.5,-0.270000011,-1.399999976,-10.56000042
02:47.8,0,-0.850000024,-12.18999958
02:48.1,0.409999996,-0.059999999,-9.819999695
02:48.4,-0.910000026,-0.99000001,-11.19999981
02:48.7,-0.610000014,-1.370000005,-11.31999969
02:49.0,0.460000008,-0.119999997,-12.21000004
02:49.4,0.200000003,-0.839999974,-10.77999973
02:49.7,0.370000005,-0.930000007,-11.81000042
02:50.0,0.340000004,-0.879999995,-12.48999977
02:50.3,-0.01,-0.289999992,-10.97000027
02:50.6,0.340000004,-0.569999993,-11.06999969
02:50.9,-0.02,-1,-11.75
02:51.3,-0.400000006,-1.110000014,-11.77000046
02:51.6,-0.270000011,-1.100000024,-11.48999977
02:51.9,0.319999993,-0.870000005,-10.39999962
02:52.2,-0.340000004,-0.460000008,-10.55000019
02:52.5,0.330000013,-1.429999948,-11.14999962
02:52.8,-0.330000013,-0.980000019,-10.64000034
02:53.1,-0.109999999,-0.419999987,-11.34000015
02:53.4,0.620000005,-0.620000005,-11.35000038
02:53.8,-0.109999999,-0.860000014,-10.97999954
02:54.1,0.100000001,-0.629999995,-11.31000042
02:54.4,0.25,-0.769999981,-12.02000046
02:54.7,-0.370000005,-1.049999952,-11.82999992
02:55.0,-0.5,-1.710000038,-13.42000008
02:55.3,-0.059999999,-1.019999981,-13.97999954
02:55.6,0.680000007,-0.5,-13.71000004
02:56.0,0.029999999,-1.370000005,-12.68000031
02:56.3,0.330000013,-1.5,-13.02999973
02:56.6,0.310000002,-0.569999993,-13.36999989
02:56.9,-0.079999998,-0.879999995,-13.32999992
02:57.2,-0.600000024,-1.25,-12.02000046
02:57.5,0.370000005,-0.730000019,-11.30000019
02:57.8,0.639999986,-0.889999986,-12.57999992
02:58.2,-0.400000006,-0.670000017,-11.73999977
02:58.5,0.050000001,-1.039999962,-11.02999973
02:58.8,0.689999998,-0.49000001,-11.85999966
02:59.1,-0.219999999,-0.280000001,-12.21000004
02:59.4,0.270000011,-0.569999993,-12.18000031
02:59.7,-0.140000001,-0.860000014,-11.56000042
03:00.0,0.200000003,-0.660000026,-11.14000034
03:00.4,0.25999999,-0.819999993,-11.61999989
03:00.7,0.25999999,-1.080000043,-11.52999973
03:01.0,0.25,-0.790000021,-11.13000011
03:01.3,0.479999989,-0.910000026,-11.32999992
03:01.6,0.680000007,-0.839999974,-11.03999996
03:01.9,0.159999996,-0.689999998,-11.81999969
03:02.2,-0.639999986,-1.120000005,-9.899999619
03:02.6,0.209999993,-0.860000014,-11.48999977
03:02.9,-0.230000004,-1.039999962,-12.06000042
03:03.2,0.639999986,-0.680000007,-11.23999977
03:03.5,-0.409999996,-0.75999999,-11.63000011
03:03.8,-0.620000005,-0.230000004,-11.82999992
03:04.1,-0.100000001,-1.450000048,-11.38000011
03:04.4,-0.150000006,-0.939999998,-12.10000038
03:04.8,0.300000012,-1.049999952,-11.84000015
03:05.1,0.519999981,-1.070000052,-11.47000027
03:05.4,0.75,-1.330000043,-11.96000004
03:05.7,0.170000002,-0.319999993,-10.5
03:06.0,0.699999988,-0.75,-11.98999977
03:06.3,-0.800000012,-1.320000052,-10.85000038
03:06.6,-0.879999995,-1.110000014,-11.59000015
03:07.0,-0.119999997,-0.930000007,-11.85000038
03:07.3,0.50999999,-1,-11.61999989
03:07.6,0.140000001,-0.790000021,-11.98999977
03:07.9,-0.189999998,-0.49000001,-11.38000011
03:08.2,-0.449999988,-0.529999971,-11.61999989
03:08.5,-0.300000012,-0.99000001,-11.59000015
03:08.8,0.560000002,-0.74000001,-11.47000027
03:09.1,-0.310000002,-0.340000004,-10.36999989
03:09.5,-0.230000004,-0.529999971,-12.18000031
03:09.8,-0.239999995,-1.389999986,-11.85999966
03:10.1,0.300000012,-0.189999998,-11.65999985
03:10.4,-0.540000021,-1.139999986,-10
03:10.7,-0.550000012,-0.75,-10.56999969
03:11.0,-0.569999993,-1.549999952,-10.98999977
03:11.4,0.289999992,-0.340000004,-10.98999977
03:11.7,-0.419999987,-1.039999962,-11.36999989
03:12.0,0.280000001,-0.899999976,-11.93999958
03:12.3,-0.670000017,-1.210000038,-10
03:12.6,-1.25,-1.070000052,-11.27000046
03:12.9,0.439999998,-0.910000026,-10.81000042
03:13.2,0.209999993,-1.070000052,-11.30000019
03:13.6,-0.129999995,-0.689999998,-12.13000011
03:13.9,-0.629999995,-0.430000007,-12.05000019
03:14.2,0.529999971,-1.149999976,-11.88000011
03:14.5,-0.02,-0.709999979,-10.81999969
03:14.8,0.039999999,-0.419999987,-10.82999992
03:15.1,0.479999989,-0.689999998,-10.93999958
03:15.4,-0.430000007,-1.480000019,-10.92000008
03:15.7,0.430000007,-0.639999986,-11.17000008
03:16.1,-0.400000006,-0.769999981,-10.94999981
03:16.4,0.25999999,-0.910000026,-11.88000011
03:16.7,0.129999995,-1.029999971,-11.68000031
03:17.0,0.529999971,-1.230000019,-11.18000031
03:17.3,0.600000024,-0.620000005,-11.60000038
03:17.6,-0.029999999,-0.850000024,-11.81000042
03:17.9,-0.270000011,-0.930000007,-9.75
03:18.3,-0.029999999,-0.850000024,-11.11999989
03:18.6,0.970000029,-0.610000014,-12.13000011
03:18.9,0.159999996,-0.730000019,-10.75
03:19.2,-0.059999999,-0.419999987,-12.22999954
03:19.5,1.129999995,-0.680000007,-11.68000031
03:19.8,-0.180000007,-0.579999983,-12.90999985
03:20.2,-0.059999999,-1.389999986,-11.89000034
03:20.5,0,-0.649999976,-11.10999966
03:20.8,0.589999974,-0.639999986,-11.82999992
03:21.1,-0.039999999,-0.660000026,-12.43999958
03:21.4,-0.140000001,-1.480000019,-10.82999992
03:21.7,-0.02,-1.389999986,-11.10000038
03:22.0,0.439999998,-1.210000038,-11.17000008
03:22.3,0.090000004,-0.709999979,-12.59000015
03:22.7,-0.379999995,-1.080000043,-11.68000031
03:23.0,-0.460000008,-0.660000026,-10.68000031
03:23.3,-0.25,-0.980000019,-11.47000027
03:23.6,-0.319999993,-0.589999974,-11.48999977
03:23.9,0.439999998,-0.800000012,-10.89000034
03:24.2,-0.519999981,-0.370000005,-11.10999966
03:24.5,0.300000012,-0.769999981,-12.02999973
03:24.9,-0.029999999,-0.119999997,-11.01000023
03:25.2,0.219999999,-0.479999989,-11.65999985
03:25.5,0.379999995,-1.190000057,-10.85000038
03:25.8,-0.280000001,-0.689999998,-11.82999992
03:26.1,-0.689999998,-1.309999943,-11.05000019
03:26.4,1.330000043,-0.409999996,-12.10000038
03:26.7,0.280000001,-1.409999967,-11.68000031
03:27.1,-0.109999999,-0.779999971,-11.47000027
03:27.4,0.430000007,-0.680000007,-11.27000046
03:27.7,0.180000007,-1.029999971,-11.10999966
03:28.0,-0.449999988,-1.059999943,-10.75
03:28.3,-0.100000001,-0.800000012,-12.06999969
03:28.6,-0.119999997,-1.139999986,-11.09000015
03:28.9,-0.980000019,-1.059999943,-11.85000038
03:29.2,0.389999986,-0.75999999,-10.60999966
03:29.6,-0.670000017,-0.460000008,-10.35999966
03:29.9,-0.25999999,-0.839999974,-10.64000034
03:30.2,-0.819999993,-1.029999971,-10.10000038
03:30.5,0.589999974,-0.360000014,-9.460000038
03:30.8,0.800000012,-0.550000012,-9.149999619
03:31.1,-0.449999988,-0.910000026,-9.479999542
03:31.5,0.150000006,-1.190000057,-10.02999973
03:31.8,-0.159999996,-0.980000019,-9.670000076
03:32.1,-0.680000007,-0.50999999,-9.789999962
03:32.4,-0.219999999,-0.790000021,-9.56000042
03:32.7,0.330000013,-0.899999976,-9.659999847
03:33.0,0.230000004,-0.589999974,-9.590000153
03:33.3,0.709999979,-0.600000024,-10.60999966
03:33.7,-0.180000007,-0.910000026,-9.43999958
03:34.0,0.5,-0.779999971,-9.300000191
03:34.3,0.159999996,-1.139999986,-9
03:34.6,0.310000002,-0.140000001,-9.670000076
03:34.9,-1.090000033,-1.25,-9.680000305
03:35.2,-0.860000014,-0.639999986,-8.869999886
03:35.5,0.720000029,-0.409999996,-9.529999733
03:35.8,0.029999999,-0.610000014,-9.739999771
03:36.2,-0.469999999,-0.75,-9.390000343
03:36.5,0,-0.589999974,-9.43999958
03:36.8,-0.340000004,-0.829999983,-8.930000305
03:37.1,-0.180000007,-0.560000002,-10.92000008
03:37.4,0.219999999,-1.179999948,-9.81000042
03:37.7,-0.930000007,-1.019999981,-9.539999962
03:38.0,-0.07,-0.430000007,-9.899999619
03:38.4,-0.090000004,-0.790000021,-11.09000015
03:38.7,-0.25999999,-0.560000002,-11.22999954
03:39.0,-0.330000013,-0.810000002,-11.92000008
03:39.3,-0.079999998,-0.829999983,-9.399999619
03:39.6,0.540000021,-0.649999976,-11.22999954
03:39.9,-0.400000006,-0.629999995,-11
03:40.3,0.219999999,-0.879999995,-11.90999985
03:40.6,0.600000024,-0.829999983,-11.75
03:40.9,0.100000001,-0.699999988,-13.21000004
03:41.2,0,-1.019999981,-12.42000008
03:41.5,0.680000007,-0.930000007,-13.07999992
03:41.8,0.180000007,-0.389999986,-13.94999981
03:42.1,-0.330000013,-0.689999998,-13.06999969
03:42.4,-0.159999996,-0.930000007,-12.96000004
03:42.8,0.170000002,-0.920000017,-13.69999981
03:43.1,-0.25999999,-1.549999952,-13.71000004
03:43.4,0.289999992,-0.569999993,-12.80000019
03:43.7,0.100000001,-0.939999998,-13.52000046
03:44.0,-0.74000001,-1,-11.34000015
03:44.3,-0.379999995,-1.190000057,-11.27000046
03:44.6,0.860000014,-0.930000007,-13.05000019
03:45.0,-0.810000002,-1.070000052,-11.27000046
03:45.3,-0.170000002,-1.269999981,-11.88000011
03:45.6,-0.02,-0.930000007,-11.97999954
03:45.9,0.109999999,-1.230000019,-11.80000019
03:46.2,-0.50999999,-0.810000002,-12.06000042
03:46.5,-0.479999989,-0.75999999,-10.97000027
03:46.8,1.00999999,-0.879999995,-11.68000031
03:47.2,0.059999999,-0.839999974,-11.42000008
03:47.5,0.239999995,-0.469999999,-11.40999985
03:47.8,0.25999999,-1.24000001,-11.48999977
03:48.1,0.349999994,-0.550000012,-10.94999981
03:48.4,-0.720000029,-0.899999976,-11.15999985
03:48.7,-0.090000004,-0.569999993,-12.46000004
03:49.0,0.280000001,-0.920000017,-11.39000034
03:49.4,0.150000006,-0.720000029,-11.71000004
03:49.7,1.350000024,-0.860000014,-13.03999996
03:50.0,-0.170000002,-0.560000002,-11.14000034
03:50.3,1.340000033,-0.419999987,-11.81999969
03:50.6,-0.430000007,-1.129999995,-10.96000004
03:50.9,0.370000005,-0.779999971,-12.03999996
03:51.2,0.100000001,-0.109999999,-11.26000023
03:51.6,0.129999995,-0.529999971,-10.73999977
03:51.9,0.310000002,-0.709999979,-10.32999992
03:52.2,0.49000001,-1.379999995,-11.51000023
03:52.5,-0.189999998,-1.029999971,-11.36999989
03:52.8,0.300000012,-0.850000024,-12.5
03:53.1,-0.810000002,-1.269999981,-12.32999992
03:53.4,0.25999999,-1,-13.02999973
03:53.8,-0.109999999,-1.039999962,-14.22000027
03:54.1,0.289999992,-0.600000024,-14.14000034
03:54.4,-0.01,-1.480000019,-13.57999992
03:54.7,-0.5,-0.889999986,-13.09000015
03:55.0,-0.529999971,-0.75999999,-12.14999962
03:55.3,-0.090000004,-0.75999999,-12.19999981
03:55.6,0.469999999,-0.769999981,-13.55000019
03:56.0,0.140000001,-0.899999976,-12.21000004
03:56.3,-0.119999997,-0.829999983,-12.30000019
03:56.6,-0.469999999,-0.930000007,-12.17000008
03:56.9,0.300000012,-1.059999943,-12.01000023
03:57.2,0.569999993,-0.479999989,-12.75
03:57.5,-0.379999995,-1.139999986,-11.97000027
03:57.8,0.029999999,-0.689999998,-12.31000042
03:58.1,-0.02,-1.090000033,-12.97000027
03:58.5,0.119999997,-0.850000024,-12.97999954
03:58.8,0.319999993,-0.689999998,-12.35999966
03:59.1,0.689999998,-0.540000021,-12.02999973
03:59.4,-0.610000014,-1.059999943,-12.43000031
03:59.7,-0.340000004,-0.790000021,-10.80000019
04:00.0,-0.620000005,-1.649999976,-12.32999992
04:00.4,-0.230000004,-0.930000007,-11.27999973
04:00.7,0.109999999,-0.449999988,-12.10000038
04:01.0,0.239999995,-1,-11.89999962
04:01.3,0.289999992,-0.800000012,-12.32999992
04:01.6,-0.25,-1.039999962,-10.69999981
04:01.9,0.25,-0.779999971,-11.90999985
04:02.2,0.289999992,-0.439999998,-11.96000004
04:02.6,0.200000003,-1.029999971,-11.77000046
04:02.9,0.479999989,-1.059999943,-12.13000011
04:03.2,-0.090000004,-0.529999971,-11.60000038
04:03.5,0.289999992,-0.709999979,-10.72000027
04:03.8,0.5,-0.720000029,-11.88000011
04:04.1,-0.109999999,-1.019999981,-11.64999962
04:04.4,0.170000002,-0.540000021,-10.98999977
04:04.7,0.289999992,-1.220000029,-10.78999996
04:05.1,-0.230000004,-0.920000017,-10.14000034
04:05.4,0.860000014,-0.899999976,-12.40999985
04:05.7,0.699999988,-0.769999981,-11.60999966
04:06.0,0.140000001,-0.479999989,-10.90999985
04:06.3,0.189999998,-0.439999998,-11.64999962
04:06.6,-0.389999986,-1.019999981,-11.77999973
04:06.9,0.550000012,-0.600000024,-11.19999981
04:07.3,-0.400000006,-1.360000014,-11.59000015
04:07.6,-0.479999989,-0.800000012,-11.21000004
04:07.9,-0.280000001,-1.789999962,-10.90999985
04:08.2,0.819999993,-0.370000005,-10.14000034
04:08.5,0.090000004,-1.419999957,-12.18000031
04:08.8,0.059999999,-0.839999974,-11.15999985
04:09.2,0.02,-0.899999976,-11.38000011
04:09.5,-0.720000029,-0.300000012,-11.60999966
04:09.8,0,-0.800000012,-12.21000004
04:10.1,-0.25999999,-0.779999971,-11.89999962
04:10.4,-0.469999999,-1.149999976,-11.53999996
04:10.7,0.129999995,-0.409999996,-12.39000034
04:11.0,0.140000001,-1.169999957,-11.27000046
04:11.3,0.219999999,-1.279999971,-12.42000008
04:11.7,-0.230000004,-0.810000002,-12.07999992
04:12.0,-0.07,-0.5,-12.15999985
04:12.3,0.159999996,-1.159999967,-12.77999973
04:12.6,-0.519999981,-1.039999962,-12.35999966
04:12.9,-0.140000001,-0.569999993,-11.77000046
04:13.2,-0.280000001,-0.569999993,-12.51000023
04:13.5,0.119999997,-1.25,-12.28999996
04:13.9,0.980000019,-1.360000014,-12.68000031
04:14.2,0.540000021,-0.689999998,-12.78999996
04:14.5,-0.449999988,-0.74000001,-13.64999962
04:14.8,0.289999992,-1.629999995,-11.84000015
04:15.1,0.090000004,-0.479999989,-12.85000038
04:15.4,-0.07,-0.860000014,-12.35000038
04:15.7,-0.02,-0.219999999,-12.19999981
04:16.1,-0.379999995,-1.340000033,-11.34000015
04:16.4,0.239999995,-1.070000052,-13.43000031
04:16.7,-0.090000004,-0.379999995,-13.07999992
04:17.0,0.430000007,-1.120000005,-13.22999954
04:17.3,-0.289999992,-1.429999948,-12.96000004
04:17.6,-0.050000001,-0.949999988,-12.85999966
04:17.9,0.07,-0.280000001,-13.27999973
04:18.3,0.170000002,-0.529999971,-11.80000019
04:18.6,0.310000002,-1.659999967,-12.52999973
04:18.9,-0.479999989,-1.090000033,-11.84000015
04:19.2,0.25,-0.579999983,-12.84000015
04:19.5,0.219999999,-1.230000019,-13.40999985
04:19.8,0.090000004,-1.029999971,-12.97000027
04:20.1,0.540000021,-0.529999971,-12.14000034
04:20.5,1.019999981,-0.469999999,-12.65999985
04:20.8,0.370000005,-0.620000005,-13.69999981
04:21.1,-0.289999992,-1.519999981,-12.43000031
04:21.4,-0.050000001,-0.99000001,-12.88000011
04:21.7,0.680000007,-0.980000019,-13.03999996
04:22.0,-0.689999998,-1.399999976,-11.47999954
04:22.3,-0.349999994,-0.5,-12.84000015
04:22.7,0.170000002,-0.569999993,-12.89000034
04:23.0,-0.829999983,-0.779999971,-12.09000015
04:23.3,0.109999999,-0.959999979,-12.15999985
04:23.6,-0.109999999,-0.600000024,-12.59000015
04:23.9,0.07,-1.399999976,-11.76000023
04:24.2,-0.25,-0.50999999,-12.06999969
04:24.5,-0.109999999,-1.169999957,-11.07999992
04:24.9,0.569999993,-0.430000007,-11.5
04:25.2,0.119999997,-0.839999974,-12.67000008
04:25.5,-0.200000003,-0.870000005,-12.39999962
04:25.8,0.150000006,-0.810000002,-11.96000004
04:26.1,0.340000004,-0.810000002,-10.72000027
04:26.4,0.25999999,-0.639999986,-11.19999981
04:26.7,-0.079999998,-0.819999993,-9.68999958
04:27.0,-0.239999995,-1.149999976,-10.07999992
04:27.4,-0.790000021,-0.670000017,-10.11999989
04:27.7,1.210000038,-0.899999976,-10.61999989
04:28.0,0.400000006,-0.529999971,-10.73999977
04:28.3,0.430000007,-1.070000052,-10.56000042
04:28.6,0.360000014,0.090000004,-10.92000008
04:28.9,-0.01,-0.769999981,-11.81000042
04:29.3,0.090000004,-0.280000001,-11.63000011
04:29.6,-0.569999993,-0.959999979,-10.67000008
04:29.9,0,-0.910000026,-11.22000027
04:30.2,0.01,-0.889999986,-10.90999985
04:30.5,0.129999995,-0.75999999,-11.21000004
04:30.8,-0.389999986,-0.800000012,-11.11999989
04:31.1,0.720000029,-0.280000001,-11.35000038
04:31.5,0.289999992,-1.00999999,-11.03999996
04:31.8,-0.469999999,-1.460000038,-11.18999958
04:32.1,0.170000002,-0.839999974,-11.64000034
04:32.4,0.209999993,-0.469999999,-11.77999973
04:32.7,0.209999993,-0.449999988,-10.82999992
04:33.0,0.839999974,-0.800000012,-12.92000008
04:33.3,-0.639999986,-1.090000033,-11.05000019
04:33.6,-0.25999999,-0.469999999,-10.89000034
04:34.0,0.460000008,-0.74000001,-11.48999977
04:34.3,-0.280000001,-0.899999976,-11.21000004
04:34.6,-0.02,-1.00999999,-11.39000034
04:34.9,-0.289999992,-1.220000029,-11.06999969
04:35.2,-0.150000006,-0.800000012,-11.97999954
04:35.5,-0.5,-1.230000019,-11.09000015
04:35.8,0.159999996,-0.819999993,-12.39000034
04:36.2,-0.300000012,-0.920000017,-10.59000015
04:36.5,0.109999999,-0.5,-10.47000027
04:36.8,0.039999999,-1.549999952,-11.36999989
04:37.1,-0.02,-0.689999998,-11.43999958
04:37.4,-0.219999999,-0.800000012,-11.82999992
04:37.7,-0.079999998,-0.479999989,-12.25
04:38.1,-0.189999998,-0.74000001,-12.06000042
04:38.4,-1.029999971,-1.059999943,-10.72999954
04:38.7,-0.49000001,-0.589999974,-10.96000004
04:39.0,-0.389999986,-0.810000002,-10.52000046
04:39.3,-0.340000004,-1.139999986,-11.81999969
04:39.6,0.860000014,-1.299999952,-10.43999958
04:39.9,-0.059999999,-0.800000012,-10.94999981
04:40.2,-0.25999999,-0.860000014,-11.17000008
04:40.6,0.180000007,-0.730000019,-11.67000008
04:40.9,0.150000006,-0.74000001,-10.23999977
04:41.2,-0.239999995,-0.699999988,-11.42000008
04:41.5,0.569999993,-1.230000019,-11.34000015
04:41.8,0.150000006,-0.889999986,-10.82999992
04:42.1,0.050000001,-0.850000024,-9.020000458
04:42.4,0.119999997,-0.529999971,-10.21000004
04:42.8,0.569999993,-0.540000021,-11.01000023
04:43.1,0.100000001,-1.179999948,-10.72999954
04:43.4,0.49000001,-1.309999943,-10.88000011
04:43.7,0.029999999,-0.460000008,-10.18000031
04:44.0,-0.330000013,-0.910000026,-11.22000027
04:44.3,0.07,-0.920000017,-10.97000027
04:44.6,1.330000043,-1.289999962,-11.65999985
04:45.0,-0.569999993,-1.049999952,-11.22000027
04:45.3,0.07,-0.709999979,-10.15999985
04:45.6,0.050000001,-0.230000004,-9.649999619
04:45.9,0.100000001,-1.059999943,-10.43999958
04:46.2,0.209999993,-0.800000012,-9.510000229
04:46.5,0.170000002,-0.629999995,-9.409999847
04:46.8,-0.079999998,-0.569999993,-10.26000023
04:47.1,0.180000007,-0.790000021,-10.10000038
04:47.5,-0.270000011,-1.179999948,-10.30000019
04:47.8,0.379999995,-0.779999971,-9.760000229
04:48.1,0.850000024,-0.74000001,-9.449999809
04:48.4,-0.319999993,-0.529999971,-8.180000305
04:48.7,0.140000001,-0.439999998,-8.720000267
04:49.0,0.129999995,-1.00999999,-8.210000038
04:49.4,0.319999993,-0.379999995,-7.809999943
04:49.7,0.270000011,-0.639999986,-8.140000343
04:50.0,0.289999992,-1.049999952,-8.270000458
04:50.3,0.029999999,-0.819999993,-8.06000042
04:50.6,-0.109999999,-0.970000029,-8.289999962
04:50.9,0.660000026,-0.50999999,-8.319999695
04:51.2,0.189999998,-0.689999998,-6.300000191
04:51.6,-0.300000012,-0.870000005,-7.400000095
04:51.9,-0.109999999,-0.75,-6.179999828
04:52.2,0.119999997,-0.200000003,-7.269999981
04:52.5,0.469999999,-0.079999998,-6.639999866
04:52.8,1.090000033,-1.139999986,-7.579999924
04:53.1,-0.330000013,-0.340000004,-6.900000095
04:53.4,-0.370000005,-0.870000005,-6.190000057
04:53.7,0.119999997,-0.519999981,-7.940000057
04:54.1,0.660000026,-0.49000001,-8.06000042
04:54.4,-0.409999996,-1.289999962,-6.489999771
04:54.7,0.389999986,-0.180000007,-6.53000021
04:55.0,1.059999943,-0.400000006,-6.730000019
04:55.3,0.039999999,-0.810000002,-7.460000038
04:55.6,0.219999999,-0.25,-7.869999886
04:55.9,-0.340000004,-0.790000021,-6.920000076
04:56.3,-0.289999992,-0.620000005,-7.349999905
04:56.6,0.519999981,-0.569999993,-7.409999847
04:56.9,-0.550000012,-0.75999999,-8.140000343
04:57.2,-1.019999981,-0.949999988,-8.630000114
04:57.5,0.310000002,-0.579999983,-9.630000114
04:57.8,0.860000014,-0.079999998,-8.279999733
04:58.2,0.560000002,-0.449999988,-9.319999695
04:58.5,0.209999993,-0.519999981,-10.60999966
04:58.8,-0.059999999,-0.579999983,-10.72000027
04:59.1,0.50999999,-1.090000033,-10.81000042
04:59.4,-0.340000004,-0.699999988,-11.39999962
04:59.7,0.159999996,-1.090000033,-12.47000027
05:00.0,0.129999995,-0.879999995,-13.75
05:00.3,0.100000001,-0.970000029,-13.98999977
05:00.7,-0.319999993,-0.910000026,-13.94999981
05:01.0,-0.129999995,-0.920000017,-12.71000004
05:01.3,-0.050000001,-1.360000014,-13.64999962
05:01.6,-0.109999999,-0.829999983,-14.31999969
05:01.9,0.200000003,-1.399999976,-16.12000084
05:02.2,0.800000012,-0.600000024,-16.27000046
05:02.5,0.270000011,-1.080000043,-16.34000015
05:02.9,-0.980000019,-0.939999998,-15
05:03.2,-0.090000004,-0.649999976,-15.35000038
05:03.5,-0.209999993,-1.200000048,-15.68000031
05:03.8,0.01,-0.850000024,-16.19000053
05:04.1,-0.209999993,-0.810000002,-16.19000053
05:04.4,0.519999981,-0.889999986,-16.32999992
05:04.7,0.649999976,-1.350000024,-16.48999977
05:05.1,0.150000006,-0.870000005,-16.30999947
05:05.4,-0.620000005,-0.779999971,-16.57999992
05:05.7,0.50999999,-1.070000052,-16.53000069
05:06.0,-0.330000013,-1.450000048,-16.96999931
05:06.3,-0.219999999,-1.289999962,-16.34000015
05:06.6,-0.670000017,-1.870000005,-16.57999992
05:06.9,-0.050000001,-1.610000014,-16.95999908
05:07.3,-0.449999988,-1.769999981,-16.78000069
05:07.6,0.430000007,-1.220000029,-17.06999969
05:07.9,0.200000003,-1.230000019,-17.61000061
05:08.2,-0.579999983,-1.309999943,-16.87000084
05:08.5,-0.119999997,-1.340000033,-17.40999985
05:08.8,-0.610000014,-1.230000019,-16.79000092
05:09.1,-0.079999998,-1.519999981,-17.46999931
05:09.5,0.219999999,-1.480000019,-16.47999954
05:09.8,-0.360000014,-1.710000038,-15.88000011
05:10.1,0.159999996,-0.959999979,-16.47999954
05:10.4,-0.409999996,-1.059999943,-16.71999931
05:10.7,-0.409999996,-1.100000024,-16.27000046
05:11.0,-0.439999998,-1.549999952,-16.30999947
05:11.3,-0.140000001,-1.929999948,-17.55999947
05:11.7,-0.170000002,-1.850000024,-17.44000053
05:12.0,0.379999995,-0.75,-16.43000031
05:12.3,-0.150000006,-1.379999995,-17.62000084
05:12.6,0.090000004,-1.279999971,-17.10000038
05:12.9,-0.200000003,-1.25,-17.37999916
05:13.2,-0.050000001,-1.039999962,-17.63999939
05:13.5,-1.059999943,-1.74000001,-16.78000069
05:13.9,-0.310000002,-1.580000043,-17.36000061
05:14.2,0,-1.700000048,-16.96999931
05:14.5,-0.200000003,-1.539999962,-16.25
05:14.8,-0.810000002,-1.5,-16.02000046
05:15.1,0.129999995,-2.089999914,-16.38999939
05:15.4,-0.340000004,-1.639999986,-15.78999996
05:15.7,-0.75999999,-1.279999971,-16.04000092
05:16.0,0.270000011,-1.639999986,-16.73999977
05:16.4,0.02,-1.480000019,-15.14000034
05:16.7,-0.180000007,-1.50999999,-15.94999981
05:17.0,-0.419999987,-2.049999952,-15.56000042
05:17.3,-0.25,-1.899999976,-15.63000011
05:17.6,-0.230000004,-1.570000052,-15.27000046
05:17.9,-0.209999993,-1.480000019,-15.02999973
05:18.3,0.059999999,-1.909999967,-16.29000092
05:18.6,0.200000003,-1.580000043,-15.21000004
05:18.9,0.230000004,-1.549999952,-14.64999962
05:19.2,0.310000002,-1.480000019,-14.07999992
05:19.5,-0.49000001,-1.919999957,-13.51000023
05:19.8,-0.409999996,-1.649999976,-13.52000046
05:20.1,-0.270000011,-1.830000043,-13.15999985
05:20.5,-0.029999999,-1.409999967,-13.28999996
05:20.8,0.289999992,-1.440000057,-12.80000019
05:21.1,0.189999998,-1.789999962,-13.06999969
05:21.4,0.340000004,-1.870000005,-13.36999989
05:21.7,0.340000004,-1.379999995,-13.13000011
05:22.0,-0.059999999,-2.24000001,-13.77000046
05:22.3,0.360000014,-1.929999948,-13.42000008
05:22.6,-0.409999996,-1.480000019,-13.10999966
05:23.0,0.230000004,-1.929999948,-12.82999992
05:23.3,0.150000006,-1.769999981,-12.52000046
05:23.6,0.270000011,-1.470000029,-13.01000023
05:23.9,-0.129999995,-1.690000057,-12.06000042
05:24.2,0.75999999,-1.700000048,-10.89999962
05:24.5,-0.050000001,-1.570000052,-11.89000034
05:24.8,0.109999999,-1.120000005,-11.13000011
05:25.2,0.090000004,-1.470000029,-11.72000027
05:25.5,-0.039999999,-1.25,-10.67000008
